"","Actinobacillus","Actinomyces","Atopobium","Bulleidia","Campylobacter","Capnocytophaga","Catonella","Fusobacterium","Gemella","Granulicatella","Haemophilus","Leptotrichia","Megasphaera","Mogibacterium","Moryella","Neisseria","Oribacterium","Parvimonas","Peptostreptococcus","Porphyromonas","Prevotella","Rothia","Selenomonas","Streptococcus","Tannerella","Veillonella","Abiotrophia","Aggregatibacter","Bifidobacterium","Butyrivibrio","Cardiobacterium","Corynebacterium","Dialister","Lautropia","Paludibacter","Scardovia","Sharpea","Staphylococcus","Bacteroides","Janthinobacterium","Klebsiella","Pyramidobacter","Treponema","Filifactor","Moraxella","Achromobacter","Eikenella","Mycoplasma","Pseudomonas","Schwartzia","Acinetobacter","Leuconostoc","Propionibacterium","Burkholderia","Lactobacillus","Chryseobacterium","Kingella","Nocardia","Alloscardovia","Enterococcus","Proteus","Nesterenkonia","Tetrasphaera","Peptococcus","TG5","Odoribacter","Geobacillus","Mycobacterium","Stenotrophomonas","Trabulsiella","Bacillus","Lactococcus","Pediococcus","Pseudoramibacter_Eubacterium","Serratia","Slackia","Peptoniphilus","Agrobacterium","Elizabethkingia","Sphaerochaeta","Sphingomonas","Bilophila","Enhydrobacter","Alloiococcus","Desulfovibrio","Avibacterium","Trichococcus","SHD.231","Anaerovorax","Morganella","Rhodococcus","Phycicoccus","Dermabacter","Finegoldia","Sneathia","Desulfobulbus","Streptomyces","Halomonas","Shewanella","Dermacoccus","Actinobaculum","Cellulomonas","Bradyrhizobium","Roseomonas","Gluconacetobacter","Pasteurella","Gardnerella","Comamonas","Erwinia","Sphingobacterium","Wautersiella","Deinococcus","Gordonia","Propionivibrio","Vagococcus","Acholeplasma","Anoxybacillus","Candidatus_Tammella","Novosphingobium","Sphingobium","Syntrophomonas","Plesiomonas","Abundisporus","Acanthophysellum","Acephala","Acremonium","Alloconiothyrium","Alternaria","Amauroderma","Ampelomyces","Amphinema","Annulohypoxylon","Antrodia","Aporospora","Arthopyrenia","Arthrobotrys","Arthrocatena","Ascochyta","Ascosphaera","Aspergillus","Astrocystis","Aurantioporthe","Aureobasidium","Auricularia","Auriculariopsis","Auriscalpium","Baeospora","Balansia","Baudoinia","Beauveria","Beltraniella","Bjerkandera","Boeremia","Botryobasidium","Botrytis","Bullera","Bulleromyces","Byssochlamys","Byssomerulius","Cadophora","Calophoma","Calvatia","Camarosporium","Candida","Catenulostroma","Ceratobasidium","Cercospora","Ceriporia","Ceriporiopsis","Chaetosphaeria","Chalastospora","Chlorencoelia","Choanephora","Ciboria","Cistella","Cladonia","Cladophialophora","Cladosporium","Clavispora","Clitocybe","Clypeosphaeria","Colletotrichum","Coniosporium","Coniothyrium","Coprinellus","Coprinopsis","Coprinus","Cordyceps","Coriolopsis","Corticium","Cortinarius","Corynespora","Crocicreas","Cryptococcus","Cryptodiscus","Ctenomyces","Curvularia","Cymatoderma","Cyphellophora","Cystofilobasidium","Dactylella","Daedaleopsis","Debaryomyces","Deconica","Dentipellicula","Dentipellis","Devriesia","Diaporthe","Dichomitus","Didymella","Dinemasporium","Dioszegia","Diplomitoporus","Dipodascus","Dirkmeia","Dissoconium","Donkioporia","Dumontinia","Earliella","Efibula","Elytroderma","Emericella","Entoloma","Entomocorticium","Epicoccum","Erythrobasidium","Eupenidiella","Eutypa","Eutypella","Exophiala","Exserohilum","Filobasidium","Flammulina","Flavodon","Flavomyces","Fomes","Fomitella","Fomitiporella","Fomitiporia","Fomitopsis","Funalia","Fusarium","Fuscoporia","Galerina","Ganoderma","Geastrum","Geosmithia","Gibberella","Glarea","Gloeocystidiellum","Gloeoporus","Grammothele","Graphiopsis","Guehomyces","Gymnopilus","Gymnopus","Gyoerffyella","Gyrodontium","Hannaella","Hanseniaspora","Helgardia","Heterobasidion","Heterochaete","Heterodermia","Heterophoma","Heterospora","Histoplasma","Hydnellum","Hydnochaete","Hygrophorus","Hymenochaete","Hymenoscyphus","Hyphoderma","Hyphodermella","Hyphodiscus","Hyphodontia","Hypholoma","Hypocenomyce","Hypochnicium","Hypoxylon","Inonotus","Isaria","Issatchenkia","Itersonilia","Johnalcornia","Kabatiella","Kazachstania","Kendrickiella","Kluyveromyces","Kodamaea","Kuehneromyces","Laccaria","Lachnum","Lambertella","Lecanicillium","Lecanora","Lentinula","Lentinus","Leohumicola","Leptosphaeria","Leptospora","Leptosporomyces","Letendraea","Leucoagaricus","Leucosporidium","Lodderomyces","Lophiostoma","Lophodermium","Lycoperdon","Macrohyporia","Macroventuria","Magnusiomyces","Malassezia","Marasmius","Medicopsis","Megasporia","Megasporoporia","Meliniomyces","Melogramma","Metschnikowia","Meyerozyma","Microdiplodia","Microdochium","Microporus","Moellerodiscus","Mollisia","Monographella","Monticola","Mrakiella","Mucor","Mycopappus","Mycosphaerella","Naganishia","Nemania","Neobulgaria","Neodeightoniella","Neofavolus","Neofomitella","Neokalmusia","Neophysalospora","Neostagonospora","Neurospora","Nigroporus","Oculimacula","Ophioceras","Oxyporus","Pachylepyrium","Paracamarosporium","Paraconiothyrium","Paraphoma","Parastagonospora","Passalora","Paxillus","Penicilliopsis","Penicillium","Penidiella","Peniophora","Peniophorella","Perenniporia","Perenniporiella","Periconia","Pestalotiopsis","Peyronellaea","Pezoloma","Phaeoacremonium","Phaeosphaeria","Phanerochaete","Phellinus","Phialemoniopsis","Phialemonium","Phlebia","Phlebiopsis","Phlebiporia","Pholiota","Phoma","Phyllosticta","Physalacria","Pichia","Pilatoporus","Pilidiella","Pleurotus","Plicaturopsis","Pneumocystis","Poculum","Polyporus","Polyscytalum","Porostereum","Preussia","Priceomyces","Psathyrella","Pseudallescheria","Pseudocercospora","Pseudogymnoascus","Pseudolagarobasidium","Pseudoramichloridium","Pseudoteratosphaeria","Pseudoveronaea","Pseudozyma","Psilocybe","Purpureocillium","Pyrenochaeta","Pyrenopeziza","Pyrenophora","Pyrenula","Ramichloridium","Ramularia","Rasamsonia","Resinicium","Resupinatus","Rhexocercosporidium","Rhodosporidium","Rhodotorula","Rhynchosporium","Rigidoporus","Rutstroemia","Saccharomyces","Sagenomella","Sarcodon","Sarcostroma","Sarocladium","Scedosporium","Scheffersomyces","Schizophyllum","Schizopora","Schwanniomyces","Scleromitrula","Sclerotinia","Scopuloides","Sebacina","Selenophoma","Septoria","Shiraia","Simplicillium","Sistotrema","Sistotremastrum","Skeletocutis","Sporobolomyces","Stachybotrys","Stagonosporopsis","Stemphylium","Stereum","Sterigmatomyces","Stomiopeltis","Streptobotrys","Subplenodomus","Talaromyces","Teratosphaeria","Termitomyces","Thamnidium","Thanatephorus","Thelephora","Theleporus","Thermomyces","Tinctoporellus","Tomentella","Toxicocladosporium","Trametes","Trechispora","Trematosphaeria","Trichoderma","Trichosporon","Tropicoporus","Tubaria","Tylospora","Udeniomyces","Umbilicaria","Uncispora","unidentified","Valdensinia","Venturia","Verrucisporota","Verrucoconiothyrium","Verticillium","Volutella","Volvariella","Vuilleminia","Waitea","Wallemia","Wickerhamomyces","Wrightoporia","Xenasmatella","Xenopolyscytalum","Xerochrysium","Xylaria","Xylodon","Yamadazyma","Yarrowia","Zasmidium","Zygosaccharomyces","Zymoseptoria","X229E","PIV2","PIV3","PIV4","EV","RV","RSV_A","Flu_A","Flu_B","MPV","Boca"
"Actinobacillus",1,0.211890953929098,0.411338685413973,0.281918661065127,0.457178542162146,0.348972413684231,0.466176967502413,0.563576116188904,0.30191416295205,-0.034458203305737,-0.296777030143605,0.483445197490255,0.548865688782381,0.296725699943092,0.237036841496029,0.449065973395676,0.379624286924083,0.283083173834197,0.340386773884347,0.477529473930601,0.385821328344973,0.024955619571063,0.377713919835344,-0.0557465600092849,0.461072222087492,0.344097564887221,0.124272445620488,0.567952113599444,0.218784331934403,-0.088050978047266,0.0997019767526956,0.578194095932105,0.391019422089194,0.500466022643612,0.128309375467122,0.0461529546759857,0.477867435607639,0.102172475850658,0.336630075636696,NA,0.405796318311178,-0.0384288796384581,0.334664384858553,0.418644802788376,0.0131182426880618,0.315078792650352,0.0575548596188782,0.236408313510208,0.284226936571449,0.0609761040958469,NA,-0.0384288796384581,-0.0384288796384581,-0.0782736485909234,0.213401105938226,NA,0.257430022695342,NA,0.000569584765698471,0.166813120077034,0.194333988675599,0.0587006520315107,-0.0384288796384581,0.47399042757837,0.34097760861874,NA,NA,0.182403126094008,0.129757560636597,0.443125411465942,0.298891286076896,-0.0546770205426261,-0.0384288796384581,0.0789023525956698,0.188185568694902,0.27856838197832,0.0955630087214487,NA,NA,NA,NA,NA,NA,-0.0384288796384581,NA,NA,-0.0384288796384581,NA,NA,NA,NA,-0.0546770205426261,NA,0.134748236045697,NA,-0.0384288796384581,0.41911729535084,0.0432635852214141,0.0891046882431826,-0.0384288796384581,-0.0384288796384581,0.35244390253541,NA,0.307431037107665,-0.0384288796384581,0.431414135312234,0.480015931350123,NA,0.182403126094008,NA,NA,NA,NA,NA,0.298891286076896,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.307431037107665,NA,-0.110494442943554,NA,NA,-0.0384288796384581,NA,NA,NA,NA,-0.0384288796384581,-0.0384288796384581,NA,NA,0.257282676254899,NA,NA,-0.0546770205426261,NA,NA,NA,-0.0384288796384581,-0.0384288796384581,NA,-0.0384288796384581,NA,NA,-0.0384288796384581,-0.0546770205426261,-0.198386570104205,-0.088050978047266,-0.0384288796384581,NA,NA,-0.0546770205426261,0.19440718415156,NA,NA,0.19016340982042,NA,NA,NA,0.0944868326675883,NA,NA,-0.0384288796384581,-0.0384288796384581,NA,NA,-0.0384288796384581,NA,-0.0384288796384581,0.33076950873208,-0.222113450203249,NA,NA,NA,0.315970788138433,-0.0384288796384581,NA,-0.0384288796384581,NA,NA,NA,NA,NA,NA,-0.0384288796384581,-0.320828983433751,NA,NA,0.282340490131517,NA,0.200482408656296,-0.0384288796384581,NA,-0.0546770205426261,0.0334040000402678,NA,NA,NA,0.176401097065233,NA,NA,0.315970788138433,NA,-0.0546770205426261,NA,-0.0546770205426261,NA,0.298891286076896,NA,NA,0.218415300266662,NA,-0.0384288796384581,NA,NA,NA,0.104364864787898,NA,0.33305029019997,NA,NA,-0.0782736485909234,NA,-0.0546770205426261,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0384288796384581,-0.0384288796384581,NA,0.0955630087214487,NA,NA,-0.0384288796384581,NA,NA,NA,0.269452058034216,NA,-0.0384288796384581,0.290351535046128,0.298891286076896,-0.0384288796384581,NA,NA,-0.0782736485909234,-0.0546770205426261,-0.0384288796384581,NA,NA,NA,0.315970788138433,NA,NA,NA,NA,NA,NA,NA,-0.0384288796384581,-0.0384288796384581,-0.0546770205426261,NA,NA,NA,NA,NA,NA,0.0328699311141675,NA,NA,NA,NA,-0.0384288796384581,-0.0384288796384581,0.287160554167906,NA,NA,-0.0384288796384581,NA,-0.0384288796384581,NA,NA,0.256877977939289,NA,NA,0.170399068036457,NA,NA,NA,-0.0384288796384581,-0.0546770205426261,NA,-0.0384288796384581,NA,NA,NA,0.154951452159644,0.0862828861186061,0.298891286076896,NA,NA,NA,NA,NA,NA,0.129345437515761,NA,NA,NA,NA,-0.0384288796384581,-0.0384288796384581,NA,0.134748236045697,-0.0384288796384581,NA,-0.0093928202932648,-0.0384288796384581,NA,-0.0384288796384581,NA,NA,NA,NA,NA,NA,NA,NA,-0.0384288796384581,NA,NA,NA,-0.0384288796384581,NA,NA,NA,NA,NA,NA,-0.228740533882221,NA,-0.0384288796384581,NA,NA,NA,NA,NA,0.327250011012364,-0.0384288796384581,0.225076088579084,0.119776209818397,0.264341530614188,0.21277924861769,NA,-0.0384288796384581,0.182403126094008,0.189349848054344,NA,-0.0384288796384581,0.261540865974491,NA,NA,0.085700070668472,NA,NA,NA,NA,0.188405155122784,NA,0.298891286076896,-0.0384288796384581,-0.0384288796384581,NA,-0.0384288796384581,NA,NA,-0.0546770205426261,-0.0546770205426261,NA,NA,NA,0.298891286076896,NA,-0.0384288796384581,NA,NA,-0.0384288796384581,-0.0384288796384581,NA,-0.0384288796384581,-0.0546770205426261,NA,0.35640018369975,NA,-0.0384288796384581,-0.0384288796384581,-0.142487486742285,-0.0546770205426261,-0.0546770205426261,NA,-0.183212032177199,0.307431037107665,NA,NA,0.225076088579084,NA,NA,0.120136981534718,-0.0384288796384581,NA,NA,-0.0384288796384581,NA,NA,NA,NA,NA,0.0867611526549995,-0.0384288796384581,0.188405155122784,-0.0384288796384581,0.0252474897923523,NA,NA,NA,-0.0384288796384581,NA,NA,NA,NA,0.558715131341641,-0.0384288796384581,NA,NA,NA,NA,0.298891286076896,-0.0384288796384581,NA,NA,NA,-0.0543626957450485,-0.0384288796384581,NA,NA,0.287968299864048,NA,NA,NA,-0.0782736485909234,-0.0384288796384581,NA,-0.038216466170314,NA,-0.0546770205426261,NA,NA,-0.0384288796384581,NA,NA,NA,NA,0.104207688786711,-0.0957681493973121,NA,NA,NA,NA,0.298891286076896,NA,0.307431037107665,-0.088050978047266,NA,NA,NA,NA,-0.0384288796384581,0.137766849544152,NA,NA,-0.128446935773171,-0.0384288796384581,-0.0546770205426261,NA,-0.0384288796384581,-0.088050978047266
"Actinomyces",0.211890953929098,1,0.706392401043285,0.655720662335961,0.680992556193593,0.622126291606985,0.505433995662792,0.634873335107956,0.483836120667763,0.420433480232559,-0.570867228515415,0.643044872173627,0.534580327671882,0.628480670574954,0.607788779711698,0.441864280845173,0.655268383907207,0.512462733972605,0.461487763836248,0.55416079603767,0.755079418374332,0.39710619758865,0.71005796178541,-0.2924119027085,0.353748719665358,0.788539060160723,0.20195782398756,0.334562135063275,0.527105573076213,0.285201470414725,0.103826341455332,0.544452113109737,0.487522306869162,0.354701462652426,0.259862080293521,0.461282707198291,0.214940838064606,0.213417552839997,-0.019985388241068,NA,0.42068066388773,0.155796605209161,0.411391456427428,0.402360965185621,0.270084400100224,0.182161302463069,0.292427505266199,0.472469345894326,0.210088610444124,0.280773859328539,NA,0,0.17040253694752,0.120612993900067,0.475242802836517,NA,0.339103570836807,NA,0.245668365055764,0.143048392867204,0.0597571752038125,0.257944704062178,0.194745756511452,0.247558319327328,0.34377710244957,NA,NA,0.143133457366674,-0.0497406489498964,0.177685790515247,0.034080507389504,-0.00350530916000018,0.0876355904301532,0.32097752165679,0.120348947826673,0.355099538980723,0.255802298108017,NA,NA,NA,NA,NA,NA,0.0973728782557258,NA,NA,0.00973728782557258,NA,NA,NA,NA,0.186198684189533,NA,0.109491132147463,NA,0.0243432195639315,0.157154694006675,0.142065844756983,0.270998466411427,0.00973728782557258,0.0973728782557258,0.152375730242791,NA,-0.107110166081298,-0.107110166081298,-0.053163855593336,0.149643317235246,NA,0.0239529459266679,NA,NA,NA,NA,NA,0.034080507389504,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.107110166081298,NA,-0.0702852097527967,NA,NA,0.0778983026045807,NA,NA,NA,NA,0.107110166081298,0.136322029558016,NA,NA,0.507915068457698,NA,NA,0.118679752988577,NA,NA,NA,0.0243432195639315,0.082766946517367,NA,0.0681610147790081,NA,NA,0.0243432195639315,0.115591742538101,-0.509692852921654,0.230902981231149,-0.107110166081298,NA,NA,0.0243702446361917,0.149476397751436,NA,NA,0.154862872275897,NA,NA,NA,0.326355424345446,NA,NA,0.136322029558016,0.180139824773093,NA,NA,0.141190673470802,NA,0.0243432195639315,0.318917827642475,-0.441224733838614,NA,NA,NA,0.0730296586917944,0.00973728782557258,NA,0.13145338564523,NA,NA,NA,NA,NA,NA,-0.00486864391278629,-0.445712638764091,NA,NA,0.309149204275802,NA,0.0867981315809568,-0.107110166081298,NA,0.22133523553144,-0.0606284334965469,NA,NA,NA,0.0529134763676217,NA,NA,0.0730296586917944,NA,0.161661520069532,NA,0.051745039980955,NA,0.034080507389504,NA,NA,0.157405073232389,NA,0.107110166081298,NA,NA,NA,0.16481983663709,NA,0.0632923708662218,NA,NA,-0.0170853473280927,NA,0.051745039980955,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0973728782557258,0.155796605209161,NA,0.21255127899774,NA,NA,0.0973728782557258,NA,NA,NA,0.274082424969542,NA,0.0486864391278629,0.185008468685879,0.034080507389504,0.00973728782557258,NA,NA,-0.0977329658348237,0.102822402026672,0.0243432195639315,NA,NA,NA,0.0730296586917944,NA,NA,NA,NA,NA,NA,NA,0.00973728782557258,0.180139824773093,0.115591742538101,NA,NA,NA,NA,NA,NA,0.103598937191571,NA,NA,NA,NA,0.180139824773093,0.199614400424238,-0.0275994072223035,NA,NA,0.180139824773093,NA,0.082766946517367,NA,NA,0.254428301644569,NA,NA,0.177185032063818,NA,NA,NA,-0.107110166081298,0.277002883381919,NA,0.00973728782557258,NA,NA,NA,0.15453538626198,0.312753921609362,0.034080507389504,NA,NA,NA,NA,NA,NA,0.0721706709418291,NA,NA,NA,NA,0.00973728782557258,0.107110166081298,NA,0.0348630185954822,0.0146059317383589,NA,0.195536285426716,-0.107110166081298,NA,0.0243432195639315,NA,NA,NA,NA,NA,NA,NA,NA,0.00973728782557258,NA,NA,NA,0.0486864391278629,NA,NA,NA,NA,NA,NA,-0.238570862454541,NA,0.0389491513022903,NA,NA,NA,NA,NA,0.200642328258955,0.0438177952150766,0.0927237732561952,0.148742023289869,0.181846177884601,0.124271555696197,NA,0.0243432195639315,0.136122839046674,0.129375925044794,NA,0.0778983026045807,0.167209395703956,NA,NA,-0.207317159878052,NA,NA,NA,NA,-0.0577541413980982,NA,0.034080507389504,0.136322029558016,0.165533893034734,NA,0.0243432195639315,NA,NA,0.1908724297362,-0.00183611432190485,NA,NA,NA,0.034080507389504,NA,0.199614400424238,NA,NA,0.0486864391278629,0.136322029558016,NA,0.107110166081298,0.203725229989534,NA,0.302861919619483,NA,0.136322029558016,0.0973728782557258,0.0808355756307308,0.104992355316196,0.11433984640953,NA,-0.226131613723028,-0.107110166081298,NA,NA,0.0927237732561952,NA,NA,0.33594649187387,0.155796605209161,NA,NA,-0.107110166081298,NA,NA,NA,NA,NA,0.198213924596543,0.0486864391278629,-0.0682700688780987,0.082766946517367,-0.027666358359685,NA,NA,NA,0.160665249121948,NA,NA,NA,NA,0.0172086876449676,0.180139824773093,NA,NA,NA,NA,0.034080507389504,0.155796605209161,NA,NA,NA,-0.148113974003213,0.00486864391278629,NA,NA,0.220249574796257,NA,NA,NA,0.00872189059406128,0.0438177952150766,NA,-0.192920537880084,NA,-0.0702731026838131,NA,NA,0.082766946517367,NA,NA,NA,NA,-0.109202849355781,-0.0647040795485208,NA,NA,NA,NA,0.034080507389504,NA,-0.107110166081298,-0.167733946784909,NA,NA,NA,NA,0.0535550830406492,-0.102197716435746,NA,NA,0.0404282186181712,-0.107110166081298,-0.0121851223180959,NA,-0.107110166081298,-0.245418418933689
"Atopobium",0.411338685413973,0.706392401043285,1,0.686867767330088,0.804740126189476,0.643305106037871,0.645653466435837,0.824364373720514,0.520894101739201,0.18283458803736,-0.495972949359594,0.77187981467803,0.742254030231641,0.797813452948189,0.683246776957342,0.546723671421126,0.768335389631713,0.671127610206787,0.554455979364642,0.728000494132336,0.837509203127939,0.203850868634226,0.839917679105674,-0.23688189964665,0.589446580627555,0.835487273697151,0.287462239813078,0.495939712423924,0.604263230971606,0.351733427063414,0.275857303376075,0.700566626198988,0.733229128265738,0.571654110738345,0.393344423351177,0.400144348715261,0.405694902342592,0.271210534062809,0.201011164609305,NA,0.420610932221066,0.0775775997424086,0.58972798971939,0.526580202158691,0.349405199821892,0.200786331802331,0.35328441869896,0.561140435876116,0.167436232432153,0.388429268072131,NA,0.0413747198626179,0.201701759330262,0.0538134330027402,0.516841829633554,NA,0.334804469415659,NA,0.275961325264403,0.23879718619592,0.186534789005301,0.349763171626867,0.196529919347435,0.351056499258442,0.494106909858272,NA,NA,0.238753891060492,0.112304063705633,0.25373696108991,0.191358079364608,-0.0342216865760675,0.118952319605027,0.222551544269587,0.254091589966346,0.481418092216247,0.324847834364419,NA,NA,NA,NA,NA,NA,0.0982649596737176,NA,NA,0.0879212797080631,NA,NA,NA,NA,0.27200034822636,NA,0.212955306274496,NA,0.0724057597595814,0.257371907073378,0.138743472525427,0.27708642424357,0.0879212797080631,0.0982649596737176,0.329738423104575,NA,0.0672339197767542,-0.0879212797080631,0.182899843021832,0.283525786710528,NA,0.164281827008946,NA,NA,NA,NA,NA,0.191358079364608,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0672339197767542,NA,-0.161085461925581,NA,NA,0.160327039467645,NA,NA,NA,NA,0.134467839553508,0.165498879450472,NA,NA,0.606033322935676,NA,NA,0.155504762317157,NA,NA,NA,0.0724057597595814,0.175842559416126,NA,0.113780479622199,NA,NA,0.0724057597595814,0.0885685618898742,-0.394766038119683,-0.0361784585232461,-0.0879212797080631,NA,NA,0.113924526555043,0.19185422215184,NA,NA,0.120112482474054,NA,NA,NA,0.304532959866156,NA,NA,0.165498879450472,0.20687359931309,NA,NA,-0.0879212797080631,NA,0.0724057597595814,0.508129229488214,-0.432855099146193,NA,NA,NA,0.103436799656545,0.0879212797080631,NA,-0.0879212797080631,NA,NA,NA,NA,NA,NA,-0.0879212797080631,-0.496459192577825,NA,NA,0.323007516490504,NA,0.0126779823325846,-0.0879212797080631,NA,0.224568736003054,-0.039629524237452,NA,NA,NA,0.0566519630106403,NA,NA,0.103436799656545,NA,0.0820965848949185,NA,-0.00966363688287917,NA,0.191358079364608,NA,NA,0.140521692287738,NA,0.134467839553508,NA,NA,NA,0.235433769386988,NA,0.186186239381781,NA,NA,-0.0984252766359081,NA,-0.00966363688287917,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0982649596737176,0.0775775997424086,NA,0.270019053569174,NA,NA,0.0982649596737176,NA,NA,NA,0.172862961673897,NA,-0.0879212797080631,0.170670719433299,0.191358079364608,0.0879212797080631,NA,NA,-0.179081966902987,0.1796195259148,0.0724057597595814,NA,NA,NA,0.103436799656545,NA,NA,NA,NA,NA,NA,NA,0.0879212797080631,0.20687359931309,0.0885685618898742,NA,NA,NA,NA,NA,NA,0.143779152435613,NA,NA,NA,NA,0.20687359931309,0.139639679536336,0.149383043972229,NA,NA,0.20687359931309,NA,0.175842559416126,NA,NA,0.311838690772955,NA,NA,0.146727697625367,NA,NA,NA,-0.0879212797080631,0.22846965364385,NA,0.0879212797080631,NA,NA,NA,0.216633227945789,0.320095122372209,0.191358079364608,NA,NA,NA,NA,NA,NA,0.0545644453283306,NA,NA,NA,NA,0.0879212797080631,0.134467839553508,NA,0.0417680807621146,0.124124159587854,NA,0.300057075795023,-0.0879212797080631,NA,0.0724057597595814,NA,NA,NA,NA,NA,NA,NA,NA,0.0879212797080631,NA,NA,NA,-0.0879212797080631,NA,NA,NA,NA,NA,NA,-0.258149440319831,NA,0.0827494397252359,NA,NA,NA,NA,NA,0.228977935337556,0.155155199484817,0.117293500881185,0.172425337758163,0.261615656661389,0.210383580945617,NA,0.0724057597595814,0.190347049426987,0.335580465722196,NA,0.160327039467645,0.240510508349511,NA,NA,-0.159495477815488,NA,NA,NA,NA,0.0993847426211702,NA,0.191358079364608,0.165498879450472,0.144811519519163,NA,0.0724057597595814,NA,NA,0.132187913691494,0.0312073411263621,NA,NA,NA,0.191358079364608,NA,0.139639679536336,NA,NA,-0.0879212797080631,0.165498879450472,NA,0.134467839553508,0.242211522605742,NA,0.340682863962785,NA,0.165498879450472,0.0982649596737176,0.089758794909298,0.180949384201435,0.239285834375146,NA,-0.314664113488188,0.0672339197767542,NA,NA,0.117293500881185,NA,NA,0.286695815030626,0.0775775997424086,NA,NA,-0.0879212797080631,NA,NA,NA,NA,NA,0.243493092489993,-0.0879212797080631,0.110555552228902,0.175842559416126,0.170089601943918,NA,NA,NA,-0.0879212797080631,NA,NA,NA,NA,0.207383801168477,0.20687359931309,NA,NA,NA,NA,0.191358079364608,0.0775775997424086,NA,NA,NA,-0.211092970267169,0.0465465598454452,NA,NA,0.251825836199394,NA,NA,NA,0.0147225429913157,0.155155199484817,NA,-0.167054165502722,NA,-0.00150717272485271,NA,NA,0.175842559416126,NA,NA,NA,NA,-0.00875737471035159,0.0322308287227294,NA,NA,NA,NA,0.191358079364608,NA,0.0672339197767542,-0.20145147978019,NA,NA,NA,NA,-0.0879212797080631,0.0185916756269644,NA,NA,0.126879923067636,-0.0879212797080631,0.0238487919403165,NA,-0.0879212797080631,-0.20145147978019
