"","Pseudomonas","Haemophilus","Streptococcus","Veillonella","Neisseria","Staphylococcus","Rothia","Granulicatella","Stenotrophomonas","Gemella","Prevotella","Moraxella","Leptotrichia","Candida","Saccharomyces","Curvularia","Cryptococcus","Debaryomyces","PIV3","RV","Flu_A","Flu_B","MPV"
"Prevotella",-0.102167182662539,0.275541795665635,0.678018575851393,0.688338493292054,0.188854489164087,-0.461624466633496,0.426212590299278,0.51702786377709,0.189245492665821,0.0134436688778999,1,-0.229150688770089,0.188854489164087,-0.17234262125903,0.490196078431373,-0.137254901960784,-0.302373581011352,-0.216132830421621,0.106271745866878,-0.0152595088325049,-0.0701223012563847,-0.333043225938657,-0.327819018472953
"Moraxella",-0.220741489182196,0.047301747681899,-0.125086843869911,-0.385772031094599,-0.174490891448783,0.0950954565353246,-0.236508738409495,-0.230201838718575,0.21698520640936,0.472943483872828,-0.229150688770089,1,-0.34162373325816,-0.404692730167358,0.00210229989697329,0.553956022852462,0.300628885267181,0.173798830376429,-0.0894822079966454,-0.1626015051515,-0.285696290797832,0.383125767897351,0.231471818104649
"Leptotrichia",0.33952528379773,0.13312693498452,0.275541795665635,0.545923632610939,0.576883384932921,0.302908638779733,0.372549019607843,0.638802889576883,-0.19545026291716,0.131334303653329,0.188854489164087,-0.34162373325816,1,-0.254901960784314,0.378740970072239,-0.226006191950464,-0.139318885448916,-0.07755962814173,0.287642192146351,0.268802117126432,-0.210366903769154,-0.207662246761751,-0.283413255014465
"Candida",-0.0691434468524252,-0.0381836945304438,-0.157894736842105,-0.0237358101135191,-0.110423116615067,-0.106847910254495,-0.475748194014448,-0.190918472652219,-0.0237849526301305,-0.629784180510848,-0.17234262125903,-0.404692730167358,-0.254901960784314,1,-0.500515995872033,-0.25077399380805,-0.116615067079463,-0.240951911426975,-0.525690902888159,-0.0457785264975147,0.116870502093974,-0.304310084877283,0.14758386090615
"Saccharomyces",-0.00928792569659443,0.384932920536636,0.341589267285862,0.475748194014448,0.0381836945304438,-0.0352701839675031,0.434468524251806,0.168214654282766,0.0113754121274537,0.329886951696158,0.490196078431373,0.00210229989697329,0.378740970072239,-0.500515995872033,1,0.0319917440660475,-0.263157894736842,-0.125129533401991,0.100603919420645,-0.156116513440242,-0.0233741004187949,0.0979538899819581,-0.28863746248017
"Curvularia",-0.244582043343653,-0.2218782249742,-0.112487100103199,-0.259029927760578,0.0588235294117647,0.294609771963849,-0.126934984520124,0.0546955624355005,0.375388600205973,0.139607330655114,-0.137254901960784,0.553956022852462,-0.226006191950464,-0.25077399380805,0.0319917440660475,1,0.568627450980392,-0.0961739388957452,-0.276306539253884,-0.477740007294576,-0.257115104606744,0.314758499808692,0.186765416898933
"Cryptococcus",0.135190918472652,-0.3890608875129,-0.178534571723426,-0.411764705882353,0.0588235294117647,0.518679175992693,-0.0485036119711042,0.00309597523219814,0.0879009118939607,0.118924763150653,-0.302373581011352,0.300628885267181,-0.139318885448916,-0.116615067079463,-0.263157894736842,0.568627450980392,1,0.226474114173852,-0.0396747851236346,-0.301668751534905,-0.0233741004187949,-0.0169786742635394,0.233783284090273
"Debaryomyces",-0.147880357656899,-0.0961739388957452,0.307136127441251,-0.398139424460881,0.292658330188128,0.0114345670355816,0.166494668410914,0.0548088038868225,-0.129533678756477,0.564766839378238,-0.216132830421621,0.173798830376429,-0.07755962814173,-0.240951911426975,-0.125129533401991,-0.0961739388957452,0.226474114173852,1,0.265519480916323,-0.210546712874182,0.163957458372744,0.124331811492956,-0.0929216696421042
"PIV3",0.127526095040254,0.0722647871894773,0.184204359502589,-0.0170034793387005,0.154448270659863,0.111097360168358,0.503019597103225,0.205458708675965,-0.278298493366841,0.390469824876946,0.106271745866878,-0.0894822079966454,0.287642192146351,-0.525690902888159,0.100603919420645,-0.276306539253884,-0.0396747851236346,0.265519480916323,1,0.117652291899733,-0.128373453830736,-0.134493723264626,-0.0484177403752653
"RV",0.724239765358117,-0.355663936634537,-0.120902262288308,0.315754451995678,-0.00352142511519344,-0.0330375488964151,-0.151421279953318,0.113859412057921,-0.0270534882464032,-0.32346562033743,-0.0152595088325049,-0.1626015051515,0.268802117126432,-0.0457785264975147,-0.156116513440242,-0.477740007294576,-0.301668751534905,-0.210546712874182,0.117652291899733,1,0.239275589363232,-0.280765155195544,0.123298983498572
"Flu_A",0.397359707119513,-0.350611506281923,-0.350611506281923,-0.0233741004187949,-0.397359707119513,-0.328939119916469,-0.210366903769154,-0.350611506281923,-0.25764743458574,-0.351337410798737,-0.0701223012563847,-0.285696290797832,-0.210366903769154,0.116870502093974,-0.0233741004187949,-0.257115104606744,-0.0233741004187949,0.163957458372744,-0.128373453830736,0.239275589363232,1,-0.147907130330902,0.443721390992706
"Flu_B",-0.325206914740101,0.0639965414548793,-0.270352736350204,-0.487157346176938,-0.129299134776185,0.253378825144523,0.129299134776185,-0.319982707274396,0.36776041083706,0.129566835134765,-0.333043225938657,0.383125767897351,-0.207662246761751,-0.304310084877283,0.0979538899819581,0.314758499808692,-0.0169786742635394,0.124331811492956,-0.134493723264626,-0.280765155195544,-0.147907130330902,1,-0.160330578512397
"MPV",0.257292217685943,-0.348715848335771,-0.474096827512677,-0.223334869158864,-0.429691064054189,-0.0223183421111756,-0.398345819259963,-0.325206914740101,-0.208092189761895,-0.223797260687321,-0.327819018472953,0.231471818104649,-0.283413255014465,0.14758386090615,-0.28863746248017,0.186765416898933,0.233783284090273,-0.0929216696421042,-0.0484177403752653,0.123298983498572,0.443721390992706,-0.160330578512397,1
