"","Streptococcus","Haemophilus","Rothia","Neisseria","Prevotella","Pseudomonas","Veillonella","Actinomyces","Moraxella","Serratia","Porphyromonas","Gemella","Corynebacterium","Klebsiella","Fusobacterium","Staphylococcus","Granulicatella","Leptotrichia","Capnocytophaga","Lautropia","Campylobacter","Tannerella","Stenotrophomonas","Alloprevotella","Lactobacillus","Atopobium","Oribacterium","Burkholderia","Acinetobacter","Treponema","Mycobacterium","Schaalia","Megasphaera","Selenomonas","Stomatobaculum","Aggregatibacter","Abiotrophia","Escherichia","Solobacterium","Enterobacter","Mycobacteroides","Achromobacter","Nocardia","Mogibacterium","Chryseobacterium","Enterococcus","Bacteroides","Bifidobacterium","Isoptericola","Lachnoanaerobaculum","Sanguibacter","Catonella","Parvimonas","Bacillus","Kingella","Lactococcus","Leuconostoc","Eikenella","Streptomyces","Vibrio","Candidatus.Saccharimonas","Chlamydia","Riemerella","Clostridium","Salmonella","Mycoplasma","Desulfomicrobium","Alloscardovia","Cardiobacterium","Dialister","Pseudopropionibacterium","Olsenella","Peptostreptococcus","Cutibacterium","Morococcus","Peptoniphilus","Plasmodium","Xylanimonas","Pasteurella","Kytococcus","Raoultella","Trueperella","Proteus","Cloacibacterium","Filifactor","Fretibacterium","Bradyrhizobium","Xanthomonas","Mannheimia","Lawsonella","Rodentibacter","Propionibacterium","Scardovia","Caviibacter","Listeria","Shigella","Paenibacillus","Clostridioides","Cellulomonas","Pantoea","Micrococcus","Glaesserella","Anaeroglobus","Ottowia","Rhodococcus","Parabacteroides","Providencia","Sphingomonas","Cupriavidus","Microbacterium","Eggerthia","Arthrobacter","Bordetella","Shuttleworthia","Kocuria","Butyrivibrio","Eubacterium","Aeromonas","Peptoanaerobacter","Ruminococcus","Slackia","Actinobaculum","Colibacter","Yersinia","Desulfovibrio","Pseudoalteromonas","Symbiodinium","Actinobacillus","Dolosigranulum","Ralstonia","Lachnoclostridium","Blautia","Citrobacter","Streptobacillus","Trichococcus","Basfia","Tropheryma","Flavobacterium","Mitsuokella","Anaplasma","Halomonas","Paracoccus","Brevibacterium","Nocardioides","Pedobacter","Legionella","Mycolicibacterium","Shewanella","Paraprevotella","Centipeda","Pyramidobacter","Bergeyella","Reticulomyxa","Anaerococcus","Photobacterium","Collinsella","Bulleidia","Sporosarcina","Psychrobacter","Trypanosoma","Taylorella","Faecalibacterium","Janibacter","Dermabacter","Avibacterium","Mesorhizobium","Delftia","Massilia","Carnobacterium","Gardnerella","Brachybacterium","Roseburia","Paraburkholderia","Amycolatopsis","Parascardovia","Weissella","Acetobacter","Curvibacter","Acidovorax","Elizabethkingia","Methylobacterium","Micromonospora","Kribbella","Sphaerochaeta","Leptospira","Babesia","Chromobacterium","Johnsonella","Brevundimonas","Sneathia","Aerococcus","Gordonia","Absiella","Finegoldia","Variovorax","Pseudoramibacter","Xenorhabdus","Pleomorphomonas","Frankia","Cronobacter","Virgibacillus","Dorea","Alistipes","Dermacoccus","Helicobacter","Bibersteinia","Caulobacter","Actinomadura","Sphingobacterium","Marinobacter","Brachyspira","Gallibacterium","Phascolarctobacterium","Facklamia","Magnetospirillum","Dysgonomonas","Ruminiclostridium","Cuspidothrix","Heliobacterium","Pseudonocardia","Tetrasphaera","Herbaspirillum","Actinoplanes","Francisella","Colletotrichum","Rhizobium","Tepidimonas","Xylella","Azospirillum","Fusarium","Chelatococcus","Hymenobacter","Snodgrassella","Desulfobulbus","Lysinibacillus","Eimeria","Aquabacterium","Fibrobacter","Dietzia","Hafnia","Shimwellia","Rhodobacter","Pectobacterium","Novosphingobium","Sporomusa","Coprococcus","Erwinia","Acidaminococcus","Crocosphaera","Rickettsia","Anaerotruncus","Monosiga","Sporocytophaga","Leucobacter","Caldanaerobacter","Curtobacterium","Edwardsiella","Odoribacter","Pediococcus","Sulfuritalea","Deinococcus","Nonomuraea","Candidatus.Accumulibacter","Sphingopyxis","Cryobacterium","Lipomyces","Pseudoxanthomonas","Pararhodospirillum","Rahnella","Vagococcus","Subdoligranulum","Proteiniphilum","Pseudobutyrivibrio","Coprobacillus","Ureaplasma","Macrococcus","Leptolyngbya","Megamonas","Mobiluncus","Thalassiosira","Tyzzerella","Desulfonauticus","Comamonas","Micropruina","Salpingoeca","Varibaculum","Sinomonas","Methyloversatilis","Mucilaginibacter","Oceanivirga","Pseudoflavonifractor","Geobacillus","Gilliamella","Suttonella","Phocaeicola","Nocardiopsis","Photorhabdus","Thermus","Agrobacterium","Desulfobacterium","Erysipelatoclostridium","Eggerthella","Mycoavidus","Salinivibrio","Roseomonas","Sphingobium","Ophiocordyceps","Catenibacterium","Desulfosporosinus","Pseudoglutamicibacter","Bergeriella","Chitinophaga","Parasutterella","Synechococcus","Dickeya","Paeniglutamicibacter","Brochothrix","Chlamydomonas","Candidatus.Nitrosoglobus","Cryptobacterium","Sebaldella","Negativicoccus","Nostoc","Blastococcus","Devriesea","Thiomonas","Arcobacter","Geodermatophilus","Rathayibacter","Histophilus","Schwartzia","Alloactinosynnema","Barnesiella","Monosporascus","Sinorhizobium","Thauera","Gibbsiella","Galactobacillus","Hungatella","Paenarthrobacter","Carboxydocella","Waddlia","Anaerostipes","Globicatella","Simonsiella","Lysobacter","Brucella","Microcystis","Phenylobacterium","Cohnella","Pseudogymnoascus","Anoxybacillus","Flavonifractor","Nitrosomonas","Trichoderma","Arcanobacterium","Asticcacaulis","Caballeronia","Helcococcus","Rhodotorula","Brevibacillus","Pelomonas","Sorangium","Alcanivorax","Kitasatospora","Oscillibacter","Uruburuella","Bosea","Janthinobacterium","Ornithobacterium","Pluralibacter","Saitoella","Prevotellamassilia","Hamiltosporidium","Marvinbryantia","Rhodopirellula","Thermotoga","Alysiella","Beggiatoa","Lentzea","Phreatobacter","Cellvibrio","Purpureocillium","Tenacibaculum","Azoarcus","Cladophialophora","Conchiformibius","Vitrella","Bartonella","Epulopiscium","Butyricicoccus","Dyella","Nitrospira","Dyadobacter","Massilimicrobiota","Nesterenkonia","Saccharothrix","Tessaracoccus","Toxoplasma","Anaerobacillus","Plantibacter","Sutterella","Luteimonas","Marmoricola","Novimethylophilus","Vitreoscilla","Leishmania","Myxococcus","Ornithinimicrobium","Bipolaris","Duganella","Lelliottia","Peptococcus","Spirosoma","Butyricimonas","Lachnospira","Ochrobactrum","Pseudoclavibacter","Raphidocelis","Blastopirellula","Chlorella","Necropsobacter","Anaerolactibacter","Exiguobacterium","Hydrogenophaga","Volvox","Alcaligenes","Cedecea","Gordonibacter","Knoellia","Kosakonia","Marinomonas","Methanosphaera","Muribacter","Saccharopolyspora","Buttiauxella","Oceanobacillus","Sulfuriferula","Tetragenococcus","Chaetomium","Exophiala","Phytophthora","Pseudogulbenkiania","Yokenella","Calothrix","Cystoisospora","Geobacter","Hungateiclostridium","Lonepinella","Labilibacter","Leifsonia","Salinispora","Aeromicrobium","Anaerocolumna","Cordyceps","Criibacterium","Emiliania","Enhydrobacter","Glycomyces","Hortaea","Idiomarina","Piromyces","Acetivibrio","Tissierella","Aliidiomarina","Hyphomicrobium","Micromonas","Moritella","Prauserella","Rhodopseudomonas","Kandleria","Morganella","Porphyra","Pseudarthrobacter","Rhizoctonia","Sporolactobacillus","Trametes","Acidipropionibacterium","Algoriphagus","Anaerovibrio","Bdellovibrio","Halteria","Ideonella","Kineococcus","Pseudomicrostroma","Tuber","Devosia","Geitlerinema","Ogataea","Tetrahymena","Acidithiobacillus","Actinotalea","Colwellia","Cricetibacter","Kluyvera","Polyporus","Afipia","Candidatus.Phytoplasma","Coprinopsis","Corallococcus","Empedobacter","Lentibacillus","Oceanospirillum","Saccharospirillum","Terrabacter","Absidia","Jimgerdemannia","Metarhizium","Phycicoccus","Streptacidiphilus","Agromyces","Anaerosporomusa","Coxiella","Dichomitus","Endozoicomonas","Kwoniella","Muricauda","Oenococcus","Paludifilum","Polaromonas","Rhodoferax","Actinotignum","Akkermansia","Blastomyces","Cellulosimicrobium","Desulfitobacterium","Modestobacter","Pandoraea","Propionimicrobium","Wallemia","Azotobacter","Cellulophaga","Coniochaeta","Eisenbergiella","Jiangella","Microlunatus","Muribaculum","Rhodanobacter","Robinsoniella","Smittium","Tatlockia","Acanthamoeba","Alkalibacterium","Apibacter","Calocera","Erysipelothrix","Lachnotalea","Pseudo.nitzschia","Rhodovulum","Salinicoccus","Sharpea","Alicyclobacillus","Gonium","Lingulodinium","Microvirga","Sarcina","Sulfurospirillum","Aphanomyces","Archangium","Jannaschia","Methanosarcina","Mortierella","Stachybotrys","Atopobacter","Faecalicatena","Marinimicrobium","Methylomicrobium","Planococcus","Trichomonas","Candidatus.Sulfopaludibacter","Cavenderia","Glutamicibacter","Maribacter","Marssonina","Neurospora","Nitrosospira","Pseudocercospora","Saprolegnia","Talaromyces","Tetrabaena","Vespertiliibacter","Volucribacter","Acholeplasma","Altererythrobacter","Dethiobacter","Floricoccus","Hamadaea","Mesocricetibacter","Microbispora","Nonlabens","Paludibacter","Pelotomaculum","Petrimonas","Tangfeifania","Aliicoccus","Alteromonas","Anaerobutyricum","Anaeromassilibacillus","Aurantimonas","Georgenia","Methylorubrum","Myroides","Penicilliopsis","Phyllobacterium","Plantactinospora","Pontibacter","Pusillimonas","Romboutsia","Rubrivivax","Thioclava","Actinokineospora","Brenneria","Capronia","Cruoricaptor","Ichthyophthirius","Jaapia","Jeotgalibaca","Lachancea","Microbulbifer","Mucor","Pisolithus","Saccharomonospora","Aquimarina","Ascochyta","Blastocystis","Caviibacterium","Cytophaga","Gracilibacillus","Jeotgalibacillus","Laccaria","Murdochiella","Nakamurella","Periconia","Rhizoclosmatium","Tilletia","Agathobaculum","Aneurinibacillus","Aphanothece","Ascodesmis","Candidatus.Kentron","Conservatibacter","Guillardia","Gymnopus","Halorubrum","Holdemania","Komagataeibacter","Mesotoga","Metaprevotella","Moorella","Oxytricha","Phialophora","Propionispora","Pseudoscardovia","Synchytrium","Tilletiaria","Xylophilus","Alterileibacterium","Caldalkalibacillus","Coniella","Filimonas","Lachnobacterium","Leptothrix","Niastella","Plasmopara","Promicromonospora","Pyricularia","Sistotremastrum","Spizellomyces","Acetitomaculum","Acetobacterium","Caproiciproducens","Diplodia","Entamoeba","Frigoribacterium","Herbinix","Kurthia","Mangrovicoccus","Micractinium","Microchloropsis","Monoraphidium","Mycetocola","Paeniclostridium","Pedosphaera","Rheinheimera","Roseovarius","Soonwooa","Acremonium","Acytostelium","Alicycliphilus","Cellulosilyticum","Coccidioides","Dehalococcoides","Dictyostelium","Faecalitalea","Gluconobacter","Halanaerobium","Kangiella","Methylobacillus","Nannocystis","Neospora","Niabella","Paraeggerthella","Paxillus","Planoprotostelium","Salinisphaera","Sodalis","Sporidiobolus","Aureococcus","Cetobacterium","Crenobacter","Cryptosporidium","Glomus","Halobacillus","Humibacillus","Lonsdalea","Methanobrevibacter","Mobilibacterium","Mycena","Soehngenia","Verminephrobacter","Xenophilus","Agrococcus","Anaerotignum","Armillaria","Bisgaardia","Candidatus.Thioglobus","Demequina","Drancourtella","Herminiimonas","Intrasporangium","Lactimicrobium","Lampropedia","Mucinivorans","Naegleria","Neglecta","Paramecium","Rikenella","Spirochaeta","Tatumella","Thalassospira","Thermosinus","Thioalkalivibrio","Tolypocladium","Anaerosphaera","Chlorobium","Christensenella","Ensifer","Eremococcus","Ezakiella","Fibularhizoctonia","Fluviicola","Fructobacillus","Limnohabitans","Metschnikowia","Psychromonas","Pythium","Rhizopus","Serinicoccus","Streptosporangium","Sulfitobacter","Thielavia","Tremella","Ustilago","Beauveria","Chondrus","Chthoniobacter","Enorma","Galerina","Mediterranea","Methylibium","Pelosinus","Pneumocystis","Ruegeria","Segniliparus","Serpentinomonas","Stigmatella","Stylonychia","Succiniclasticum","Syntrophaceticus","Thermomonas","Acidimicrobium","Acidomyces","Actinopolyspora","Arenimonas","Bodo","Caloramator","Candidatus.Kryptobacter","Croceicoccus","Desulfotomaculum","Dolosicoccus","Endogone","Erythrobacter","Geosporobacter","Micavibrio","Nannizzia","Rhynchosporium","Sphaerotilus","Syntrophomonas","Thermobrachium","Trabulsiella","Tritrichomonas","Acetoanaerobium","Allofustis","Amanita","Amorphotheca","Anaerobium","Calditerrivibrio","Candidatus.Nitrotoga","Choiromyces","Gemmiger","Hypholoma","Kordia","Larkinella","Lichtheimia","Meiothermus","Methylobacter","Microbotryum","Neocallimastix","Paraclostridium","Patulibacter","Thiomicrospira","Aeriscardovia","Alkaliphilus","Alternaria","Arachidicoccus","Aureimonas","Candidatus.Entotheonella","Chytriomyces","Cohaesibacter","Heterobasidion","Holdemanella","Jishengella","Leptosphaeria","Lewinella","Methylovorus","Piscirickettsia","Powellomyces","Roseateles","Runella","Serendipita","Thiohalobacter","Verrucosispora","Winogradskyella","Acidiphilium","Aminivibrio","Anabaena","Arenibacter","Arenicella","Arsenophonus","Caldicellulosiruptor","Candidimonas","Citricoccus","Cloacibacillus","Ectocarpus","Eutypa","Fonsecaea","Friedmanniomyces","Geofilum","Hebeloma","Jaminaea","Miniimonas","Mycolicibacter","Neonectria","Pseudodesulfovibrio","Rasamsonia","Rhizobacter","Salinicola","Sporothrix","Sulfurimonas","Thermotalea","Andreesenia","Ascobolus","Blyttiomyces","Bondarzewia","Borrelia","Caulochytrium","Collimonas","Denitrobacterium","Desulfuromonas","Fragilariopsis","Geminicoccus","Glaciecola","Gramella","Hespellia","Hypsizygus","Marinobacterium","Methylomonas","Opitutus","Peniophora","Pluteus","Propionispira","Psychrilyobacter","Reyranella","Rickenella","Sandaracinus","Sulfobacillus","Verticillium","Allomyces","Anaeromyces","Bacilliculturomica","Batrachochytrium","Besnoitia","Botryobasidium","Candidatus.Lumbricidophila","Fischerella","Hydrogenoanaerobacterium","Intestinibacter","Intestinimonas","Kallipyga","Lechevalieria","Morchella","Phycomyces","Prochlorococcus","Rutstroemia","Shinella","Spiroplasma","Candidatus.Stoquefichus","Catenaria","Coprobacter","Dielma","Dokdonella","Enterovibrio","Fistulina","Leeuwenhoekiella","Leptomonas","Lutibacter","Marinifilum","Mordavella","Ostreococcus","Pontibacillus","Sporanaerobacter","Succinivibrio","Syncephalastrum","Terfezia","Violaceomyces","Candidatus.Kryptonium","Cercospora","Cyanobium","Granulicella","Heliocybe","Levyella","Pigmentiphaga","Proteiniclasticum","Sphaerisporangium","Stentor","Theileria","Tistrella","Tumebacillus","Basidiobolus","Coccomyxa","Gelidibacter","Intestinibacillus","Luteibacter","Mageeibacillus","Nitrosococcus","Pilibacter","Ramlibacter","Solibacillus","Acidibacillus","Ammoniphilus","Caldicoprobacter","Caldithrix","Fusicatenibacter","Hyphomonas","Luteitalea","Nitrobacter","Polyangium","Thermoanaerobacter","Thiothrix","Turicibacter","Algibacter","Anaerosporobacter","Diversispora","Gigaspora","Lebetimonas","Macrophomina","Planktothrix","Salipaludibacillus","Terribacillus","Valsa","Aquitalea","Cyanidioschyzon","Methylotenera","Ramularia","Auritidibacter","Cutaneotrichosporon","Halomicrobium","Pimelobacter","Senegalimassilia","Thermococcus","Daldinia","Methylocella"
"CH0001",19.9896484158379,9.58815483012311,5.89300898369626,34.5632001183038,5.88376649783726,0.0665458981847758,3.64153942844467,2.754260785981,0.0129394802025953,0.00369699434359865,1.93907353321749,2.68771488779622,0.0868793670745684,0.0147879773743946,1.40300935339569,2.21265111464379,0.415911863654849,0.770823320640319,1.74128433583497,0.0665458981847758,0.186698214351732,0.2735775814263,0.00739398868719731,0.24769862102111,0.0425154349513845,0.112758327479759,0.308699027690488,0.0573034123257791,0.0277274575769899,0.0221819660615919,0.262486598395504,0.227365152131317,0.269880587082702,0.0425154349513845,0.144182779400348,0.286517061628896,0.0351214462641872,0.0314244519205886,0.30130503900329,0,0.408517874967651,0.011090983030796,0.00184849717179933,0.103515841620762,0.0406669377795852,0.0554549151539798,0.0757883840437724,0.00924248585899664,0.0369699434359865,0.155273762431143,0.0332729490923879,0.0369699434359865,0.293911050316093,0.0240304632333913,0.0443639321231839,0.0129394802025953,0,0.112758327479759,0.0295759547487892,0.0240304632333913,0.0203334688897926,0.0332729490923879,0.0887278642463677,0.0536064179821805,0.00739398868719731,0.0203334688897926,0,0.00924248585899664,0.00924248585899664,0.0166364745461939,0,0.00369699434359865,0.190395208695331,0.0147879773743946,0.0739398868719731,0.0610004066693778,0.0147879773743946,0.0129394802025953,0.0332729490923879,0.00369699434359865,0,0.011090983030796,0.00554549151539798,0,0.00184849717179933,0,0.00739398868719731,0.00369699434359865,0.0295759547487892,0.00184849717179933,0.0369699434359865,0.00184849717179933,0,0,0.00739398868719731,0,0.0184849717179933,0.0129394802025953,0.00924248585899664,0.00924248585899664,0,0.00924248585899664,0.00184849717179933,0.00924248585899664,0,0.011090983030796,0.00369699434359865,0.0203334688897926,0.0147879773743946,0.00739398868719731,0.00554549151539798,0.00739398868719731,0.0166364745461939,0,0.00369699434359865,0.00369699434359865,0.011090983030796,0.00554549151539798,0.00739398868719731,0.00739398868719731,0.0129394802025953,0,0.00554549151539798,0,0.00739398868719731,0.00739398868719731,0.00369699434359865,0.0277274575769899,0.00369699434359865,0.00554549151539798,0.0129394802025953,0.00924248585899664,0.00184849717179933,0.00369699434359865,0.0203334688897926,0.0166364745461939,0,0,0,0,0.00369699434359865,0,0,0.00739398868719731,0.00184849717179933,0.00924248585899664,0.00184849717179933,0.00184849717179933,0.00739398868719731,0.00924248585899664,0,0.0369699434359865,0.00184849717179933,0.00184849717179933,0.00924248585899664,0.00184849717179933,0.00184849717179933,0,0.00184849717179933,0,0.00554549151539798,0.00184849717179933,0,0,0,0.0166364745461939,0,0,0,0,0,0,0.00184849717179933,0,0.00184849717179933,0.00184849717179933,0.00369699434359865,0.00554549151539798,0.00554549151539798,0.00184849717179933,0,0,0.00924248585899664,0,0.00184849717179933,0,0.00739398868719731,0.00369699434359865,0.00184849717179933,0,0.00554549151539798,0,0.00739398868719731,0,0.00369699434359865,0.00554549151539798,0.00739398868719731,0,0,0.00184849717179933,0.00739398868719731,0.00184849717179933,0,0,0.00184849717179933,0.00369699434359865,0.00369699434359865,0,0.00369699434359865,0.00184849717179933,0,0.00739398868719731,0,0.00369699434359865,0.00554549151539798,0.00369699434359865,0.00369699434359865,0.00184849717179933,0.00369699434359865,0,0.00184849717179933,0,0,0,0.00184849717179933,0.00554549151539798,0,0.00739398868719731,0,0,0,0,0.011090983030796,0,0,0.00554549151539798,0,0,0,0,0.00184849717179933,0.00184849717179933,0,0,0,0.00554549151539798,0,0,0,0,0.00184849717179933,0.00369699434359865,0.0147879773743946,0,0.00184849717179933,0,0,0.00184849717179933,0,0.00184849717179933,0,0,0,0,0,0.00184849717179933,0,0.00369699434359865,0,0.00369699434359865,0.00369699434359865,0,0,0.00554549151539798,0.00369699434359865,0,0.00184849717179933,0,0.00184849717179933,0,0.00184849717179933,0.00184849717179933,0,0,0.00184849717179933,0.00184849717179933,0.00369699434359865,0,0,0,0,0,0.00739398868719731,0,0.00184849717179933,0,0,0,0,0.00554549151539798,0,0,0.00554549151539798,0,0,0,0,0,0.011090983030796,0,0.00739398868719731,0,0.00369699434359865,0,0,0,0,0,0,0,0.00554549151539798,0.00184849717179933,0.00184849717179933,0,0,0,0,0,0,0.00554549151539798,0,0.00184849717179933,0,0,0.00369699434359865,0,0,0,0,0,0.00184849717179933,0,0.00739398868719731,0,0,0.00184849717179933,0,0,0.00369699434359865,0,0,0.00184849717179933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00184849717179933,0.00184849717179933,0,0,0,0,0,0,0,0.00184849717179933,0,0.00369699434359865,0,0,0,0,0,0,0,0,0.00369699434359865,0,0,0.00184849717179933,0,0,0,0,0,0,0,0,0,0.00554549151539798,0.00369699434359865,0,0,0,0.00554549151539798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00184849717179933,0,0,0,0,0,0.00184849717179933,0,0.00369699434359865,0,0,0,0,0.00184849717179933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00369699434359865,0,0,0,0,0,0,0,0,0.00184849717179933,0,0.00184849717179933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00184849717179933,0,0,0,0,0.00184849717179933,0,0.00369699434359865,0,0,0,0,0.00184849717179933,0,0,0,0.00184849717179933,0,0,0,0,0,0.00184849717179933,0,0.00184849717179933,0,0,0,0,0,0,0,0.00184849717179933,0,0,0,0.00369699434359865,0,0,0,0,0,0,0,0,0,0.00184849717179933,0,0,0,0,0,0.0129394802025953,0,0.00184849717179933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00184849717179933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00184849717179933,0.00369699434359865,0,0,0,0,0.00184849717179933,0,0.00184849717179933,0,0,0.00184849717179933,0,0.00184849717179933,0,0,0.00369699434359865,0,0,0,0,0,0,0,0,0.00369699434359865,0,0,0,0,0,0,0,0.00554549151539798,0,0,0.00184849717179933,0,0,0,0,0,0,0,0,0,0,0.00184849717179933,0,0,0,0,0,0,0,0,0.00369699434359865,0.00184849717179933,0,0,0.00554549151539798,0.00184849717179933,0,0,0,0,0,0,0,0,0,0,0.00184849717179933,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00184849717179933,0,0.00369699434359865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00184849717179933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00184849717179933,0,0,0,0,0,0.00369699434359865,0,0,0,0,0,0,0,0.00369699434359865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00369699434359865,0.00369699434359865,0,0,0,0,0.00184849717179933,0.00184849717179933,0,0,0,0,0,0,0,0.00184849717179933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00184849717179933,0,0,0,0,0.00369699434359865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00184849717179933,0,0,0,0,0,0,0.00184849717179933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00184849717179933,0,0,0,0,0.00184849717179933,0,0,0.00184849717179933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00184849717179933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
