"","Actinobacillus","Actinomyces","Atopobium","Bulleidia","Campylobacter","Capnocytophaga","Catonella","Fusobacterium","Gemella","Granulicatella","Haemophilus","Leptotrichia","Megasphaera","Mogibacterium","Moryella","Neisseria","Oribacterium","Parvimonas","Peptostreptococcus","Porphyromonas","Prevotella","Rothia","Selenomonas","Streptococcus","Tannerella","Veillonella","Abiotrophia","Aggregatibacter","Bifidobacterium","Butyrivibrio","Cardiobacterium","Corynebacterium","Dialister","Lautropia","Paludibacter","Scardovia","Sharpea","Staphylococcus","Bacteroides","Janthinobacterium","Klebsiella","Pyramidobacter","Treponema","Filifactor","Moraxella","Achromobacter","Eikenella","Mycoplasma","Pseudomonas","Schwartzia","Acinetobacter","Leuconostoc","Propionibacterium","Burkholderia","Lactobacillus","Chryseobacterium","Kingella","Nocardia","Alloscardovia","Enterococcus","Proteus","Nesterenkonia","Tetrasphaera","Peptococcus","TG5","Odoribacter","Geobacillus","Mycobacterium","Stenotrophomonas","Trabulsiella","Bacillus","Lactococcus","Pediococcus","Pseudoramibacter_Eubacterium","Serratia","Slackia","Peptoniphilus","Agrobacterium","Elizabethkingia","Sphaerochaeta","Sphingomonas","Bilophila","Enhydrobacter","Alloiococcus","Desulfovibrio","Avibacterium","Trichococcus","SHD.231","Anaerovorax","Morganella","Rhodococcus","Phycicoccus","Dermabacter","Finegoldia","Sneathia","Desulfobulbus","Streptomyces","Halomonas","Shewanella","Dermacoccus","Actinobaculum","Cellulomonas","Bradyrhizobium","Roseomonas","Gluconacetobacter","Pasteurella","Gardnerella","Comamonas","Erwinia","Sphingobacterium","Wautersiella","Deinococcus","Gordonia","Propionivibrio","Vagococcus","Acholeplasma","Anoxybacillus","Candidatus_Tammella","Novosphingobium","Sphingobium","Syntrophomonas","Plesiomonas","Abundisporus","Acanthophysellum","Acephala","Acremonium","Alloconiothyrium","Alternaria","Amauroderma","Ampelomyces","Amphinema","Annulohypoxylon","Antrodia","Aporospora","Arthopyrenia","Arthrobotrys","Arthrocatena","Ascochyta","Ascosphaera","Aspergillus","Astrocystis","Aurantioporthe","Aureobasidium","Auricularia","Auriculariopsis","Auriscalpium","Baeospora","Balansia","Baudoinia","Beauveria","Beltraniella","Bjerkandera","Boeremia","Botryobasidium","Botrytis","Bullera","Bulleromyces","Byssochlamys","Byssomerulius","Cadophora","Calophoma","Calvatia","Camarosporium","Candida","Catenulostroma","Ceratobasidium","Cercospora","Ceriporia","Ceriporiopsis","Chaetosphaeria","Chalastospora","Chlorencoelia","Choanephora","Ciboria","Cistella","Cladonia","Cladophialophora","Cladosporium","Clavispora","Clitocybe","Clypeosphaeria","Colletotrichum","Coniosporium","Coniothyrium","Coprinellus","Coprinopsis","Coprinus","Cordyceps","Coriolopsis","Corticium","Cortinarius","Corynespora","Crocicreas","Cryptococcus","Cryptodiscus","Ctenomyces","Curvularia","Cymatoderma","Cyphellophora","Cystofilobasidium","Dactylella","Daedaleopsis","Debaryomyces","Deconica","Dentipellicula","Dentipellis","Devriesia","Diaporthe","Dichomitus","Didymella","Dinemasporium","Dioszegia","Diplomitoporus","Dipodascus","Dirkmeia","Dissoconium","Donkioporia","Dumontinia","Earliella","Efibula","Elytroderma","Emericella","Entoloma","Entomocorticium","Epicoccum","Erythrobasidium","Eupenidiella","Eutypa","Eutypella","Exophiala","Exserohilum","Filobasidium","Flammulina","Flavodon","Flavomyces","Fomes","Fomitella","Fomitiporella","Fomitiporia","Fomitopsis","Funalia","Fusarium","Fuscoporia","Galerina","Ganoderma","Geastrum","Geosmithia","Gibberella","Glarea","Gloeocystidiellum","Gloeoporus","Grammothele","Graphiopsis","Guehomyces","Gymnopilus","Gymnopus","Gyoerffyella","Gyrodontium","Hannaella","Hanseniaspora","Helgardia","Heterobasidion","Heterochaete","Heterodermia","Heterophoma","Heterospora","Histoplasma","Hydnellum","Hydnochaete","Hygrophorus","Hymenochaete","Hymenoscyphus","Hyphoderma","Hyphodermella","Hyphodiscus","Hyphodontia","Hypholoma","Hypocenomyce","Hypochnicium","Hypoxylon","Inonotus","Isaria","Issatchenkia","Itersonilia","Johnalcornia","Kabatiella","Kazachstania","Kendrickiella","Kluyveromyces","Kodamaea","Kuehneromyces","Laccaria","Lachnum","Lambertella","Lecanicillium","Lecanora","Lentinula","Lentinus","Leohumicola","Leptosphaeria","Leptospora","Leptosporomyces","Letendraea","Leucoagaricus","Leucosporidium","Lodderomyces","Lophiostoma","Lophodermium","Lycoperdon","Macrohyporia","Macroventuria","Magnusiomyces","Malassezia","Marasmius","Medicopsis","Megasporia","Megasporoporia","Meliniomyces","Melogramma","Metschnikowia","Meyerozyma","Microdiplodia","Microdochium","Microporus","Moellerodiscus","Mollisia","Monographella","Monticola","Mrakiella","Mucor","Mycopappus","Mycosphaerella","Naganishia","Nemania","Neobulgaria","Neodeightoniella","Neofavolus","Neofomitella","Neokalmusia","Neophysalospora","Neostagonospora","Neurospora","Nigroporus","Oculimacula","Ophioceras","Oxyporus","Pachylepyrium","Paracamarosporium","Paraconiothyrium","Paraphoma","Parastagonospora","Passalora","Paxillus","Penicilliopsis","Penicillium","Penidiella","Peniophora","Peniophorella","Perenniporia","Perenniporiella","Periconia","Pestalotiopsis","Peyronellaea","Pezoloma","Phaeoacremonium","Phaeosphaeria","Phanerochaete","Phellinus","Phialemoniopsis","Phialemonium","Phlebia","Phlebiopsis","Phlebiporia","Pholiota","Phoma","Phyllosticta","Physalacria","Pichia","Pilatoporus","Pilidiella","Pleurotus","Plicaturopsis","Pneumocystis","Poculum","Polyporus","Polyscytalum","Porostereum","Preussia","Priceomyces","Psathyrella","Pseudallescheria","Pseudocercospora","Pseudogymnoascus","Pseudolagarobasidium","Pseudoramichloridium","Pseudoteratosphaeria","Pseudoveronaea","Pseudozyma","Psilocybe","Purpureocillium","Pyrenochaeta","Pyrenopeziza","Pyrenophora","Pyrenula","Ramichloridium","Ramularia","Rasamsonia","Resinicium","Resupinatus","Rhexocercosporidium","Rhodosporidium","Rhodotorula","Rhynchosporium","Rigidoporus","Rutstroemia","Saccharomyces","Sagenomella","Sarcodon","Sarcostroma","Sarocladium","Scedosporium","Scheffersomyces","Schizophyllum","Schizopora","Schwanniomyces","Scleromitrula","Sclerotinia","Scopuloides","Sebacina","Selenophoma","Septoria","Shiraia","Simplicillium","Sistotrema","Sistotremastrum","Skeletocutis","Sporobolomyces","Stachybotrys","Stagonosporopsis","Stemphylium","Stereum","Sterigmatomyces","Stomiopeltis","Streptobotrys","Subplenodomus","Talaromyces","Teratosphaeria","Termitomyces","Thamnidium","Thanatephorus","Thelephora","Theleporus","Thermomyces","Tinctoporellus","Tomentella","Toxicocladosporium","Trametes","Trechispora","Trematosphaeria","Trichoderma","Trichosporon","Tropicoporus","Tubaria","Tylospora","Udeniomyces","Umbilicaria","Uncispora","unidentified","Valdensinia","Venturia","Verrucisporota","Verrucoconiothyrium","Verticillium","Volutella","Volvariella","Vuilleminia","Waitea","Wallemia","Wickerhamomyces","Wrightoporia","Xenasmatella","Xenopolyscytalum","Xerochrysium","Xylaria","Xylodon","Yamadazyma","Yarrowia","Zasmidium","Zygosaccharomyces","Zymoseptoria","X229E","PIV2","PIV3","PIV4","EV","RV","RSV_A","Flu_A","Flu_B","MPV","Boca"
"Actinobacillus",0,0,0,0,0.109191930892995,0,0.318638378710761,0.0449820437375105,0,0,0,0,0,0,0,0,0,0,0.016338583767097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0132113738282896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.8647036009884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-41.3520936230141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1040.77881031174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Actinomyces",0,0,0,0,0,0,0,0,0,0,0,1.16642018157127,0,0,0,0,0,0,0,0,0,0,3.9526125152488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.73109402096375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.5025596382411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Atopobium",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bulleidia",0,0,0,0,0,0,0.124089746074456,0,0,0,0,0,0,0,0.0527851075411657,0,0,0.126496902189529,0,0,0.0114142718141636,0,0.0564719927858818,0,0,0,0,0,0,1.0116688004662,0,0,0,0,0,0.201586963414798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.188562493174452,0.805895068273212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.2259658822237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.9611388311311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0629902532960904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Campylobacter",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Capnocytophaga",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.193746238759194,0,0,0,0,0.0152127088629463,0,0,0,0,0.18351201179807,0,0,0,0,0,0,0,0,0,2.15568017269542,0,0,0,0,0,0,0,0,0,0,0,3.30885256006076,0,0,0,0,0,0,0,0,0,1.20381944658804,0,0,0,0,0,8.32373207718716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.89952456331815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255.56255631147,0,0,0,0,0,1.60314260839492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.348709846978265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Catonella",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fusobacterium",0,0,0,0,0,0,2.53449191785421,0,0,0,0,0,0,0,0,0,0,0,0.22701582341972,0,0.00369541693002081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.265201343214145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00471629995425374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.52225628668355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.2738591395214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Gemella",0,0,0,0,0,0,1.95521090200428,0,0,0,0,0.386059206647868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.30148976983822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.753700444845524,0,0,0,0,0,0,10.9106227380291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4840.97687747147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15366.4863060041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
