K_value,Avg_silhouette,Sil_cluster1,Sil_cluster2,Sil_cluster3,Sil_cluster4,Sil_cluster5
59,0.806155331946878,0.770060618977069,0.97172517699503,0.831149020223375,,
60,0.805526081138112,0.769408589344244,0.971549818522322,0.830475888256152,,
61,0.804819473542812,0.768200816022704,0.971402268912241,0.830413356771605,,
17,0.803827943554598,0.789759251315562,0.980565889807495,,,
62,0.803496364959692,0.767045926471734,0.971061936235258,0.828674231535119,,
63,0.802790106229905,0.765699779468018,0.970980257302559,0.828805562610042,,
64,0.802314228890177,0.764893290216018,0.970937215186087,0.828743640736891,,
65,0.801914713597224,0.764182230504876,0.970796583268482,0.828759643826206,,
66,0.801569531006851,0.76377581564027,0.970551642304608,0.828487701753043,,
67,0.801191257380399,0.763245510490255,0.970459521244554,0.828284912009779,,
68,0.800755691470143,0.762512220337266,0.970325432672039,0.828237199156138,,
69,0.80042855311273,0.761976115158438,0.97024305798551,0.828176625359688,,
18,0.800106518507157,0.785778310015082,0.980104637688846,,,
70,0.800020130771727,0.761826192129699,0.970179202057132,0.827327930499651,,
71,0.79963909965225,0.761140492501437,0.970107429998186,0.827343670876705,,
72,0.799184235652008,0.760606280767618,0.970040867920022,0.826939597716142,,
73,0.798861630017527,0.760160933622802,0.969924150933026,0.826762958931486,,
74,0.798620298112244,0.759750622002252,0.969859221421055,0.82674085766085,,
75,0.798124762422391,0.759153809080061,0.969694987517986,0.82633820392341,,
76,0.797893989208924,0.758873558817318,0.969621030334066,0.826153666058097,,
19,0.796638995583968,0.782069978940076,0.979662267172863,,,
77,0.796128436711462,0.756433872580502,0.825134486835239,0.969310304546915,,
78,0.795902306109672,0.756444568078403,0.969294001765879,0.824523069068166,,
79,0.795560065086863,0.756328213599453,0.969140922172922,0.823815211803592,,
80,0.795301726149542,0.755916603301123,0.969078451041529,0.823749600736994,,
81,0.79502293863218,0.755262318243045,0.969026354454592,0.823986197724515,,
82,0.794794962735103,0.755032285957669,0.969010161355349,0.82372509821542,,
83,0.793287590942433,0.753120124327029,0.968775503553538,0.822597745624243,,
84,0.792950247130325,0.752587858402579,0.968681580926778,0.822506471068215,,
